MAGPIID,z,StellarMass_bestfit,StellarMass_median,StellarMass_16,StellarMass_84,SFRburst_bestfit,SFRburst_median,SFRburst_16,SFRburst_84
1502263063,0.8034,16764141222.4308,5814393343.7987,3713652965.93345,9851822160.60496,2.44792261507356,1.66443209680578,1.0593218078529965,2.667858987850521
1502268200,0.615,28784845502.9608,42844681423.7773,29346390884.4058,98253327235.2473,0.0165009330571434,1.96844601618519e-08,1.5615550880521475e-210,0.07614205005117299
1502272298,1.292,12159523903.8154,3896708878.63894,2256423980.596,7576926358.43051,105.313229164172,7.456001172120655,3.0472858615172522,50.4787318513973
1502275236,0.3161,295931089.113477,437405470.123942,237329181.102012,592659328.497734,0.264214923120328,0.208786306082237,0.15634854061735165,0.296209016948753
1502277280,0.2953,16151788013.6435,23816000787.0854,17403265510.3996,34759801500.436,0.000460746250710422,0.00114728934990465,1.68737221926768e-18,0.199527816158054
1502284313,0.8264,1132361575.86212,2217968814.10677,1387423260.64197,3155983030.27235,3.03956319934346,1.6544148867419,1.2373100541414717,2.8066239032688376
1502293058,0.284,893507326.304455,445882101.310106,295026079.361885,915152446.936469,4.99521642208707e-06,0.06641158747074699,1.527733490456538e-17,0.10529512113387043
1502295121,1.29,9194305157.91214,9583036386.53048,6104113061.7997,15310751645.3185,0.67077220596812,5.529187984477375,3.6499998830587272,9.22890769660487
1502310233,0.873,3251582039.91397,3248267132.97044,2363586624.5627,4214223651.01576,8.88433774847177,1.536767083505965,1.2016998444014044,1.9958297662644917
1502312068,1.1807,3333830606.39715,5536343733.77084,3753240200.61297,7935159476.6796,8.7152362198368,4.62028485586863,3.5682551339704203,7.18191350645882
1502316100,0.6155,5760218186.33408,737276037.911769,239137370.02203,11738088671.5463,3.46720896942661,0.2986651266366305,0.11435593634131525,9.67096070456246
1502326146,0.2837,2523822361.23602,448384799.5178,289553376.045985,1341698364.62996,1.60922686053889e-98,0.0822272413083921,0.008339289847544208,0.13450177734166857
1503031132,0.1252,191139525.855477,155015464.113984,92072383.2734921,220763259.676337,0.227378098763617,0.0744642672347338,0.03786766592427506,0.18046426919134284
1503078307,0.8589,1487038922.43388,1379552882.70379,1078139710.17608,2364153442.89818,0.268968809294425,1.071952563857975,0.8191415525334091,1.7502829313054427
1503085308,0.3817,61123246123.3411,63631228358.8817,53545372000.537,72426349859.2853,16.794706853585,16.01501196532205,12.265103374169687,18.640637650696245
1503098320,0.2796,2009055454.32919,854827114.192282,276286898.288007,2331188904.90186,0.466376188405011,0.2305744154777855,0.02154185908667548,0.7857787700863482
1503108306,0.1853,269721142.959151,251157787.569705,178379576.690581,416077042.350742,0.037385750952072,0.0485893187774006,0.013715622612684475,0.07738100725061918
1503115072,0.1371,3008194062.75901,3025419665.61828,2600387133.93735,4653095228.21684,0.000469851177560448,0.0009669642611172,4.63204825285272e-10,0.0184618830926879
1503120240,0.7019,1324728513.19981,1136409302.54296,896296216.747387,1463366266.39332,1.02088071896473,0.7232607185389606,0.5840125166779464,0.9328042407809515
1503127293,0.5709,686593066.38533,399379483.393129,280167776.566981,542165517.563865,0.178164103560712,0.123302287821317,0.09189058575857675,0.16328090406105616
1503133156,1.3143,2134582448.69823,2177007246.42514,1311700776.19385,3714533898.09546,2.0355532332378,1.72902935140541,1.292572345379937,2.395567420000754
1503145141,3.3587,10879267827.234,8751913854.86629,5323245233.34297,13026156882.856,28.5326128608198,17.02976153394915,10.184951940651343,27.011405487326215
1503169119,0.1405,1142929462.90354,1824599029.29725,1078109098.59715,2777225920.72624,0.0396687974325706,0.4862428459103715,0.0006540141301773147,0.6864921485759072
1503169251,0.3363,1142364235.02554,804105995.4519,618599793.944752,1136757246.30413,0.000419975006696568,0.1200700692460345,0.0005240818939044283,0.17684450939973415
1503180339,0.9181,975005240.173663,944879367.782565,395559724.880142,2446411616.2589,0.327389027281946,0.3496544327200955,0.0014523832296296831,0.6926249525936462
1503185203,0.2884,1242124830.21193,1005387861.29658,801012019.783915,1105915033.23697,1.51345132909525e-07,0.0005326427449078,3.9183113256529784e-07,0.0055220154301446
1503197197,0.2875,88946374438.4572,81276942588.4171,72790667298.0341,90000438186.9672,8.85404432622689e-07,2.97029632580364e-08,3.50533255904053e-25,0.003137014409275
1503200099,1.1355,3415477423.28929,2702073473.10196,2011886384.65674,3660858474.24543,0.0239989517332128,1.42606318452127,0.993471655765019,1.9809674248235842
1503208112,0.7018,12106237296.0924,8955485578.64615,5127267618.57685,19414778959.7188,11.8855221705682,0.9236438977826831,1.2695019907527218e-22,8.758758343675382
1503208231,0.2887,47852842171.8882,49162374042.2657,42241592606.1358,58075076647.7071,6.16710487348341,1.60734298789186,0.0352261707860814,6.1149637815509985
1503215177,0.8929,2358000745.83634,1390294075.01867,1065637888.44887,1886653505.06885,0.378517517543107,0.944079527371767,0.7037808543589817,1.2663264542273915
1503215238,0.2892,2001600345.419,2735472726.49813,2202728785.88641,3559433505.59922,1.00203259815683e-62,1.8986335832402002e-197,0.0,4.10689112323052e-33
1503220305,0.2878,155840011.950606,209468435.36339,144785483.103935,294799353.880539,0.148091220010087,0.08879333222360644,0.06796617008020442,0.12132804685437323
1503237175,0.832,2047748240.73632,1426084074.71601,972598641.531435,2109291820.47671,0.462778683076769,0.6848934558215389,0.49395999736217344,0.9704907386080388
1503239058,0.7125,7085626519.98193,9880484755.7388,8095576589.60571,12900101683.4255,2.7194531680153,4.4509767483989595,2.7403103658203207,5.921528363318422
1503264063,3.9738,38054865738.1858,18852282007.6299,7969022242.58217,32392728601.2154,95.5977639403487,44.1765398398798,21.398450674780488,86.15088675508822
1503266235,1.3401,3187872768.92535,2227949880.37113,1443622067.86372,4056889039.29841,3.20042954629456,1.79881431719769,1.169634141903768,3.6628527324736484
1503273048,0.1363,125140049.752191,139419208.479431,102251976.324379,177460976.106764,0.0528232974562916,0.03012944745376675,0.02521728758577686,0.0419545939095957
1503279150,0.2892,231826502.843944,203717079.450248,172126736.544182,297153598.409047,0.453595528347958,0.03927343579028155,0.019868092221008844,0.04971771649403383
1503282074,0.1347,888803369.220385,693155786.214023,603043962.931639,827209925.175268,1.76412806432378e-14,0.00060591919849815,3.088846701204779e-112,0.009173505388762616
1503291252,0.8326,6040750560.78271,3886842673.93855,1589053573.76501,9573070649.45167,0.0199145275944889,1.37578650624203,0.5437046265426235,6.143554683413242
1503295133,0.1678,133191483.506159,182675893.736012,143057286.618195,224980088.616584,0.0056949476936992,0.04916471047150175,0.03796238698185419,0.06635112902937965
1503316290,0.3832,8467382237.48138,5045461399.46308,3990234981.12549,6840662762.19665,1.27072623419269,1.27082821493837,0.4876277908918059,2.0945880108743724
1503321145,0.1354,804252541.64363,1183264111.57191,972159303.944861,1552196594.40085,5.08244307228291e-06,8.32213518305207e-05,1.7699954108646328e-21,0.04952970212154781
1503338221,0.6115,1107287607.1369,1633614985.30923,755669443.000284,4584952844.89557,2.78877087762503,0.954581070688738,0.41176428332439025,3.2630861960439943
1503345187,0.3826,3502163389.66439,2917604726.2756,2013962565.41119,4125131514.30446,1.4334271400424,1.113552829813515,0.19073659655042857,2.0657592146113255
1503349058,0.6462,3435868109.26131,3923894909.46222,2474640938.26586,4843611943.83019,0.152980532727708,5.09993262551944e-05,1.1239030914846957e-121,0.5221112200171365
1505030111,0.1544,539609529.370189,410928988.219935,294039130.826937,630818380.660295,0.0520582658376667,0.077312134588569,2.713907626859976e-40,0.10194666074753753
1505046213,0.5576,19274821640.5897,27189765134.5942,16299850264.0805,35490572248.3774,5.30104801921843,7.283393759667129,2.12554463830734,10.113817540345643
1505081324,0.792,4392264454.03499,2237722043.33907,1172006628.6244,4838788325.18242,2.55472583961222,0.5264789559734145,0.3069264054275715,1.2779135896274827
1505095277,0.6143,11034463764.2813,7345875490.20083,5286934532.68573,9877243034.30998,1.14677625299252,1.489658622989335,1.034466124791022,2.3314756877939793
1505121071,1.2456,4226011936.39473,1729393941.25703,984925632.403606,3550209103.68094,3.46408314819967,1.5084908172246951,0.9257341547411408,2.910837082909263
1505128351,0.7461,17800451953.9841,12084670011.7742,7604271344.19559,18626133380.2998,30.6201337104308,12.85118747105545,6.834091266510437,22.45541484641234
1505136036,0.3159,23684092423.1539,16421062747.5198,13569054575.6563,23492580407.4268,36.6014376287758,23.5894657152953,19.3246266256937,33.2694266892148
1505157146,0.1429,229314176.765914,124397446.645283,65218353.9765049,217106711.547186,4.85262523794751e-27,0.0130085753271927,1.096107435524008e-13,0.021623603459164125
1505176243,0.3174,5412987355.01506,12443559022.7264,4757965595.48218,20372354308.8566,2.81272321519006e-19,3.240060971640895,1.8738114887175327e-05,5.956510610251589
1505187300,1.3852,54860581908.3972,84238639377.6809,62004841347.7762,116377681269.971,0.722294322605514,0.0027159283882151,1.3713236536863474e-25,0.859744594303395
1505188352,0.7924,17085441118.5489,12764648073.9438,7790904297.70739,17150055881.0567,11.4073117719596,6.164546016771725,3.94001516152061,10.750476123098363
1505192114,0.5576,6007357015.24163,3824686482.81699,795676651.557068,8547059264.66458,4.84207383733742,2.293412850614745,0.43544198430776176,4.772161347681708
1505197196,0.3169,141308644321.366,159489150682.268,142700641149.059,171126419108.743,0.0686980366613462,0.600446871103705,0.10666119594017151,2.30689801774031
1505199258,0.8565,833999880.896142,902740485.159712,621611949.204213,1415813546.68595,0.587715511981693,0.508953927561243,0.37542514849723146,0.7147336041318957
1505203297,0.7932,4186725391.70899,2783628421.59099,1356051477.0939,6724883787.18357,0.347142727183391,0.46298353725131647,3.4453881560487454e-06,2.03988215143501
1505209170,1.1498,18494596011.1369,10800004826.611,3084039260.42461,19968451200.1941,31.1745782413744,8.072025675283955,2.1139293608499896,22.65825459352545
1505209340,0.8039,2828018302.06434,3530907873.58187,2566935540.77243,4425380742.59628,0.25469939421511,1.171854722384585,0.341601118473901,1.4551091357875368
1505214079,0.7876,2126817812.45266,1707871440.64223,1116775426.7671,4890829874.04137,0.705495009428652,0.4987009617993035,0.00326563675888602,0.7369510145804227
1505218300,0.7135,55106064169.378,43213929062.1719,7104755728.13364,94999108596.7206,16.6328750687214,20.55818136878435,1.16257586470966,61.706592418492576
1505219169,0.9566,11759824176.5791,5998937666.96229,4101924333.81796,9274994003.8513,2.15569132878805e-08,2.2119533290008997,1.5875527431115843,3.380771160565707
1505230063,0.7869,458576829.072873,868373423.305979,442726780.157776,1453209989.42664,1.43206427945266,0.6666884735038086,0.46573371449470713,1.1072574770017583
1505237270,1.3836,21058792528.4686,18687745910.8927,14560285286.6048,23470347676.4423,32.3934895930355,35.2501696760208,27.356639015144435,47.9344079238238
1505244331,0.8327,1120120603.91438,802932790.757151,531167258.033171,1238199841.22903,0.479263680711089,0.550581724077253,0.40318436973692395,0.7812672167381637
1505245192,0.3186,25571640070.046,27755666148.1819,23368730874.7101,31173099297.3254,1.24950029469655,0.868397969762271,0.33625036789809964,1.867869778130908
1505271308,0.1263,2767518095.97584,3521749112.95404,2715093328.98825,4256155564.9116,2.64360006265978,1.342704017285965,0.9790924298614699,2.3932536597990666
1505292268,0.7365,30017628971.0788,55124245311.9643,31842347077.932,97843579235.1204,46.7656592636481,45.3577248099113,18.966819827489484,85.5944781396122
1505293206,0.7942,2812431744.68086,159507863.292859,2982317.62290676,3347810532.52769,0.000179841445986911,0.04870511272993425,4.7909149338159025e-05,0.7812937931453727
1505298107,0.7858,8764838525.79043,1843494610.83615,914573878.782669,13068985797.308,2.39806023273488,0.6232807659312061,0.34575211080472146,4.990786464383489
1505306247,1.0192,1814237503.58343,767045455.498744,125913403.033814,1552861014.13601,0.60916650654065,0.5549437834165735,0.06908494512590276,1.085192381174652
1505311137,0.1864,3426037213.33662,3963884159.72272,3433107356.5361,4667253938.60832,0.0100217902247214,0.0030999853463817,2.8141389102883203e-09,0.0499957473086178
1505311197,3.3436,828065129133.714,1178622120178.68,662274908585.591,2345130733283.72,2110.47445748977,2394.861178799295,1349.4728072040812,4789.199461253799
1505315238,0.6027,1481200151.09702,336860034.139066,215879943.394177,619158331.802933,0.772370472704069,0.09078620357117376,0.040068372582278446,0.1317058008147913
1505317089,0.1132,97237917.7320233,68495326.6646369,48424571.1153443,98761405.1498055,0.0265778823174204,0.021997871609063947,0.016471302963033188,0.03109724293364556
1505317278,1.3619,12540426969.6206,4730659048.81206,2895691125.37675,9502872717.73726,2.15206424771412,2.39587662358984,1.838094225093955,3.447439377124451
1505324228,0.2823,108207433.548006,119106291.610658,84050560.0193776,180959856.22091,0.067531627865906,0.05233655094672905,0.039752321385149385,0.07330504590026893
1505325291,0.2164,16847983.3311854,15380742.6522378,3903750.48240366,65777204.0421426,0.00585465645739704,0.0032474237780207,3.922119440756295e-07,0.0101118742293468
1505328263,0.615,8441128276.8329,8519340044.52962,7974810192.68429,9581293421.07437,7.75431822060903,5.20884600441277,4.9361694306293185,6.025923472560077
1505334274,0.6771,156612448.718345,343250668.244519,225911115.499034,472836859.421603,1.72988933598114,0.2308389470549995,0.16807416183254992,0.3219725088806234
1505349246,0.6152,365215899.298244,254869701.772269,140220555.420523,415611979.795045,0.0915694452463021,0.08263096670540776,0.03606188236032573,0.123503141248838
1505352206,0.2678,1655222144.76582,1890608435.03653,1520034654.47276,2253087970.47145,0.861665930042417,0.5184850738877975,0.4189779955280705,0.8014974835047329
1505360141,1.0136,2510764876.31953,3099645722.08255,2312384217.34845,4315848495.84129,1.50177867309945,1.6030955685062351,1.3332280743715776,1.9929903023617
1506062229,0.8082,595269682.272897,427938203.184343,286481671.45527,648889914.067198,0.17169965478804,0.2048216440373985,0.15051333425488048,0.29612167613563645
1506064221,0.8967,2435457458.64045,1764190178.29178,1151892111.87298,2756254664.2922,0.253033262484847,0.919110171681682,0.5606819212424212,1.282551994464913
1506068356,0.2958,2532195823.97698,1924462341.24394,1383992347.78326,2413209493.8524,0.422318250869162,0.431441845600972,0.3193944645087386,0.541641706532134
1506071192,0.784,42083512033.366,36865025644.6294,31261391296.3127,42893859497.033,1.03848056359035e-08,6.77849119889116e-07,3.414285520737253e-91,0.059604052333527405
1506082320,0.2939,4626336103.35482,2980034631.49185,2471096992.42098,4597116294.59272,2.10049451305063,1.13912145765638,0.9505982081463343,1.8808083858526714
1506083298,0.363,703957450.821746,652982018.221209,427555476.256765,1287262285.15892,0.030944737303596,0.0519438811742652,5.655885957790698e-09,0.22928960677196258
1506086264,0.362,99094199.057597,199945022.767017,131536713.132625,265389570.393623,0.200828867552878,0.09596635663627626,0.06891544097126844,0.1321040945486644
1506106169,0.2945,14030890781.0822,23642684413.8054,18068657815.6562,29241902352.8887,4.88023010884628,9.24977000276985,4.7705449278888965,13.110100843144444
1506106326,0.2949,988085914.76676,1657904927.20214,853541377.420174,2517745716.06014,9.042763022482e-39,1.95665386814493e-07,2.8075150731760137e-94,0.11839350386055181
1506111077,0.2942,723946374.099574,1514442888.14875,919810264.070562,2504376055.29017,0.0110808773407651,1.1311263686522901e-21,8.1393e-319,0.0041356938480305
1506114164,0.6441,121228374.013773,177164387.914447,97554215.257037,259143666.456045,0.357903028349501,0.268647978923521,0.211299211853847,0.3794628557826382
1506117050,0.3282,775364161.847792,1275386742.32307,754010483.692179,1997506765.5979,1.00246860017174e-06,0.01692655586840195,4.666509804030007e-24,0.2524215856625186
1506152130,1.4526,47815713649.1412,9380564164.04293,4570113982.03489,22941275397.2421,21.3552235534006,3.52687584471106,0.2366708464367,19.913861051220636
1506160230,0.2981,699310020.203931,175798580.822473,125156753.140712,418420750.982939,1.27483612265234e-41,0.03974481013914815,0.020773888556252416,0.06959149883726991
1506180234,0.582,11012900978.4175,163964298.489179,14032352.9386358,37787588107.474,6.24017951292236,0.11012654445532599,0.012615728398856973,17.52230055770984
1506183218,0.5825,26547958948.8959,27567686381.0099,19724070676.4577,35967706077.1647,2.67282869424486,7.596268362132905,1.6453814759312027,9.825452253872475
1506186182,0.8541,84208420757.6713,60781288144.2582,38929624190.8102,78038965343.2459,62.4912273090609,36.1040479403175,18.247054198012414,50.06121819042115
1506191210,1.389,21360048793.3974,16657401083.3374,12378300701.7138,21268257216.9982,131.714919909152,98.59769739012356,69.48519476284098,130.678396052546
1506192126,1.3814,10573539004.3515,5613463381.13946,3843659816.00712,9539039551.43332,11.8799952575969,4.20950073297237,3.0953318971671338,6.00415975125637
1506200244,0.3251,2447692248.81104,1487779795.10453,585398849.063697,3648641463.07629,4.54847346064399e-183,0.02669619733975495,6.425836381948635e-28,0.8629760022180158
1506211197,0.2963,210209304070.89,190570519359.918,157945650969.181,217808346250.227,0.185761011193574,0.68220145428165,0.0778261191757487,4.3918040288442235
1506221204,0.2967,4911798202.60431,3476034353.85147,2612908113.67742,5194023218.02711,1.4954482227927,0.9557083209986615,0.7375337561870684,1.3395345944530472
1506234316,1.0323,1949522264.63994,962720193.742541,495339387.577834,1601890704.68326,6.9868815218872,0.5745518747046849,0.32769926390072435,0.935506577217349
1506242128,0.4769,1541849812.14947,294606782.113032,104889006.208054,931052228.709488,0.0,0.036975218325258505,3.657188770584572e-18,0.17549439422217997
1506263063,1.4304,10836409545.7511,11756917868.42,9143867556.18145,15233003560.6818,4.98094800310318,7.70693373144974,6.1718584075173455,10.10768281428656
1506266330,0.7285,3735588892.89025,5754100091.10565,2434790226.27311,10023229398.7607,1.46578504254874e-12,0.0049536803044955,6.878150946229192e-56,1.1638743415826416
1506274152,0.5421,22863418.610177,129741279.181521,66077162.1114238,371940909.436558,0.189710143315547,0.06148217215179885,0.034372762493161825,0.1302341253401949
1506279269,0.2966,52903634103.5158,54567638897.6479,36185117930.1275,64161760771.4322,3.12320663103216,0.751189154692799,1.6965089178901565e-06,3.4440455423921983
1506295058,1.1212,365002503.355978,1107263194.72498,710582112.545892,1645664441.23899,3.89937897895067,0.9855464386338365,0.8010653180998129,1.3567009720497007
1506299100,0.5769,3511348098.7807,289074566.624737,108886555.011348,2529514224.20497,0.924873729054134,0.147493161415853,0.05733158530583673,0.9909892305817167
1506302119,1.287,23762968835.0879,5468256463.42845,697596433.524796,453720060749.769,10.5839392496198,1.0391630290724398,0.16576438814040664,331.20615860563737
1506303028,0.2685,2084295985.16083,1864442494.93853,1440896941.92049,2346334002.46737,0.19461891151774,0.2474248275757635,0.1667842901977819,0.3915024673052706
1506314162,1.0123,303992715.835369,822658330.443272,458400582.692874,1854592290.70148,1.93664315744497,1.7245988252095201,0.9022527012674574,2.40841484387607
1506324141,1.1417,2216864134.37954,2019232526.34789,1150999266.79295,2693650327.7529,0.850761998245135,1.05232700025776,0.8541522365652281,1.59059101181578
1506324223,0.4326,28122149672.0567,26328401216.045,23357261028.3521,29097787803.5747,6.40764224132543,5.740961934125335,5.051056350316261,6.412919753079486
1506325086,3.9534,25933935927.2646,3225659376.7479,1784040738.26095,6648149718.20702,33.8565663497861,7.864518304591915,4.702056023734038,14.48175797568956
1506325220,0.2958,130695559398.847,130566213168.395,111430294366.432,154442216752.837,2.93445601833006e-33,0.0006389299325249,1.3211628278527e-43,3.3047299584699603
1506331125,0.8433,13102392186.4483,14097323628.4325,11965788648.6976,16725146121.3976,5.73925274705721,5.359038710624195,4.4783555432089015,6.501909551377449
1506355324,0.6765,3604316749.97261,2059728868.83068,1395499773.53292,4039902965.77706,2.1513067215637,1.115924746181065,0.7561442042636456,2.4560473463606414
1507053064,0.6554,524106795.179085,1068533584.63975,745669540.032575,1537298922.04064,1.19702553298987,0.5030238428413629,0.3786334929754065,0.7280558117193768
1507064079,0.5935,18439675842.4399,18338351362.5602,15616235987.0815,21252722874.6811,9.11916001998343,7.635369733907085,5.479230482170396,10.549211921859852
1507067155,1.1575,17745303625.3467,12382738901.2997,6695958969.89796,20118668557.7021,27.7082205053652,7.1776842272281645,2.88844592938748,17.030158129770907
1507071351,0.557,13892861013.7911,13792135041.4395,9712506324.5378,20499068198.8329,57.2005104255761,16.336480097338452,3.4697497713018226,39.51996421211741
1507074187,0.6481,6619856380.89503,7739043571.50317,6472030838.71125,9434846288.72742,0.10301464947585,0.0025994360061006,1.1316978887238141e-72,0.193927130567289
1507074277,0.901,6751999480.52594,1551830966.99064,476362794.77079,16009413967.2213,3.93619641400703,0.680273183756929,0.35656040330161076,8.047568596320952
1507079211,0.7831,1238562467.36233,1530264444.80725,1183058151.09599,2170307540.41603,1.1830456266751,0.8905061910493435,0.6770287166185202,1.1269795966734217
1507080085,0.7824,11849819569.2461,11132735021.9647,9207546654.24269,13558202081.784,0.361838296605648,3.31839756210603,1.099050194514667,5.0727264133621635
1507084083,0.2581,5462491534.66416,6237497562.4166,5251699348.80089,8618548256.00273,1.4619031279487,1.08475158591872,5.16359467136772e-07,1.943370039407435
1507086276,0.9009,14848942811.8752,8733680715.10246,7013517692.55141,14118605988.546,18.3434714918065,8.659345395871789,6.8831725812008955,14.6615271685724
1507089365,0.5548,5678255215.24175,6178398656.9571,5033673451.04006,8425242130.12785,19.584310549673,8.44460926244965,6.53215449624452,11.3029344646371
1507102128,0.8644,1927467659.66894,2429508300.41361,1768139333.37632,3495292357.42203,1.27868240151653,1.282637075063985,1.0212340166973664,1.68664826359999
1507103239,0.3148,1725216263.63223,2333646642.30717,1268278302.49177,3665941905.98039,0.356068779509267,0.21147189199112248,5.097588688646472e-09,0.8960718365956877
1507112242,0.9018,2543471717.88098,2871952723.01059,2070958178.94202,3887856407.26762,0.258585387076897,0.949837398199208,0.5385920850317457,1.3744155950357415
1507113044,0.4039,2709972082.06648,63364159.4711018,6503437.57849933,219993557.69242,2.50478241640041,0.02455349161145305,0.0004949918337382405,0.0726924053383963
1507114152,0.7828,5104354172.25003,6096840167.80858,3617876605.08309,11985553506.5247,0.91891447103981,2.504907951379545,0.038538677836405,7.41678007959117
1507121027,0.9004,4573280667.76873,7617962001.96166,4636304074.82034,10114907435.8702,7.99146113892079,7.81682552211526,3.3327310522882403,24.266843478594208
1507124318,0.5561,2661360120.73062,881876632.923606,519509077.051878,1935704656.82667,0.992099366471723,0.29560699008008895,0.16030520948944296,0.4646700745503229
1507125199,0.8589,153110636169.487,121640253026.18,98355053799.0522,153540882254.068,49.9185320824971,46.235037888012755,37.33546523420385,58.73776146408294
1507128041,0.8996,64320196417.1228,61350826099.2498,49625159647.1021,77412344861.2201,19.6498162751771,18.33914661043305,3.74636029110323,25.676661603484067
1507130356,0.5549,16778595048.8386,10013073809.2648,8404026762.27253,16484395128.5875,10.8734325993015,2.73539313591374,0.16340769798757,6.77748170338497
1507148204,1.1623,23670927707.2972,22341131840.8086,13592923562.3983,46133537326.7628,0.620787780840672,0.024741578626763253,1.520365094228931e-40,12.235992852408684
1507149063,0.5409,4720231817.4058,5711552915.12531,4019728836.58664,8081497780.83084,0.00356373804975768,0.3020603732407755,4.302355517736291e-21,1.8674372961177874
1507150106,0.3165,8961803134.43008,10424725496.8661,8936250135.07154,12985148508.8333,6.19992470667083,4.239552781256956,3.3145164597762444,5.580489041015828
1507159102,0.7147,4155345922.97287,3161539671.59712,2816077951.10143,3793020794.12812,4.18069419012284,2.14411796563373,1.9237577007739572,2.5697916260299065
1507164260,1.2502,5455554287.02721,6600546172.89131,4980731377.73857,10477470180.4432,3.28007356360766,3.4333173926545753,2.5574263019120553,5.0882382699420585
1507170063,0.9012,1564497660.62098,3480561882.78151,2229953701.22202,4640696824.54874,3.70297009707087,3.18337634979413,2.6877682554771534,3.7241862230903298
1507173242,1.3078,701551796.608615,467461263.801254,42495758.4132106,975103819.226236,0.590153011411242,0.40288767135146253,0.019163250780946845,0.738117768797764
1507189322,0.8991,39338392935.2508,25326995317.5091,12113351147.5629,39868103407.9817,10.3895665516734,0.758653413011172,1.9800716217225495e-60,11.987529918392566
1507190180,0.2577,5167206180.18514,7192717475.50795,5709939114.45256,8934247920.83661,2.19941853746866,2.1449551642397253,1.65812581245707,2.6342965050847305
1507194106,0.5414,90910198062.5011,81624078427.493,68432086127.226,127353569866.875,1.08673999471172,3.397705097965945e-19,3.977319093371133e-159,0.6696590912830891
1507196198,0.3143,78443694673.4323,94399415330.577,77908193779.6415,119859086736.29,0.00283240820254696,1.34764893865989e-07,4.461218115403986e-44,0.0617590403412194
1507208130,0.256,308417133.310129,297549186.793797,151300560.628708,809989360.62411,0.0664668029059106,0.0003055009320209,6.916686430303909e-98,0.04351071748520282
1507209150,0.8575,14385645312.9,21793467537.2109,5640719915.08465,47989507409.1811,2.05071355743671e-11,0.7496538188980799,1.1414037063247905e-50,21.493782835833255
1507211057,0.3152,12591965508.6365,15309360866.0668,11611915646.3785,18159378452.9641,15.7621394899319,17.5993953655385,13.295951326220985,21.328450276204205
1507211324,0.6479,239511771728.863,515089545782.21,85402314185.0431,1322263716529.32,28.7424786035734,152.0873784561395,0.8069919406362049,351.1692134792979
1507216042,1.1088,75406503.9090503,235684261.831296,75319305.3887679,501017924.433454,0.368829414736923,0.1967666276079465,0.1234216327681537,0.325469451843093
1507218200,0.133,569920407.617769,1407899441.17874,965457858.757619,2128305266.78756,0.0606539737756355,1.3071268706715e-46,0.0,4.189195468954764e-08
1507222259,0.6857,136576123636.067,139092086359.769,125015652055.287,162969372758.007,2.14698527598963e-29,1.510116868389585e-31,2.2751557211531234e-102,3.1542643912614754e-06
1507227272,1.018,599556642.902727,1168879853.29898,586365471.042946,1810579544.30204,1.44509179428847,0.8660808684595536,0.6613828127191782,1.3103138194653332
1507230223,1.2373,19246980731.4877,931894681.23465,2475890.61278481,12978218956.7429,24.5048930486938,0.9305919330437256,0.0026391460964102957,15.255225005809072
1507232349,0.3146,5035440784.07886,7202231030.66508,6085392256.96226,8287864590.01853,0.608462535771514,0.29101813382389696,5.532547505159182e-06,0.8597465200809584
1507234095,0.6967,124170109.122023,538358409.04376,213625759.913807,1080920312.67628,0.546163603855014,0.35804113634811197,0.19511687482482826,0.5784641034182677
1507252203,0.3943,241642848.890772,224700631.343296,156471077.194784,283795562.09359,0.117452046240134,0.116213765461857,0.0918175814116807,0.1510624649691423
1507252327,1.02,16224436751.0329,21008867964.8318,9262910902.21322,37025924766.6988,15.2001498747048,14.77930541469455,5.210860152954961,28.39789997249694
1507255056,0.3286,516109144.488885,438516730.474252,338264718.741383,584932328.008379,4.88717247261203,0.11863990065587149,0.09154628677130232,0.18530320734219052
1507273215,0.8584,3109723060.93143,4915218498.09552,3616007285.90302,6592178322.63892,3.51254929219833,2.05505401908909,1.5876177048128648,2.9315515912000643
1507284068,0.5404,2624766839.86482,1974516724.94743,1539808923.57074,2764333599.12978,0.323129448384834,0.5141360336888015,0.38092778646371944,0.6545537362830074
1507288250,0.8581,1896358717.4859,1922981548.36874,871548236.65955,4095181982.98834,1.32462491772079,1.2583306547932098,0.5402618137471367,2.9449638938002543
1507296209,0.8583,17158534781.8317,879521302.295161,416168297.083965,30769607768.7449,6.798034957839,0.317298900908564,0.07993034949547574,10.258533204121488
1507336071,0.8587,2016507753.94629,1527986347.46429,981230337.271734,2960185320.0648,0.641966195864606,0.45345367841586104,0.259004884631976,0.8173518357517128
1507337293,0.6858,2118284741.79814,2223954194.15565,1665868893.00734,3107693341.0734,0.384584335716289,0.7153221523361245,0.5455710349369015,1.0081987747807788
1507339069,0.8585,391046343.330675,594250039.0949,185860494.92803,1121005679.91682,0.340478901913064,0.26579069442464753,0.07256383554085756,0.4666421721491811
1507352090,1.4891,10978115501.741,6347138164.30075,3155210994.63161,15793014821.1266,22.8115800920109,5.23916343297525,2.853520977830831,15.914922519860939
1507358259,0.9457,1191814563.57881,791593568.420877,554692663.954802,1180834697.27741,0.480061408285067,0.513411513412267,0.40326890046995295,0.6926439033778071
1507360114,1.1969,7405916786.60803,5229652845.88675,4112188028.79813,6703810628.766,24.3797857922023,2.94075679106475,2.3776683628440662,5.073703064566257
1507363281,0.7061,98223533.7461823,232806891.771284,113979128.268447,370961950.45452,0.189158512833672,0.1258307300610595,0.07655147963494126,0.19635857823552616
